'HAI,ESPEARE,PLAIN,ENGLISH,SIDE,Y,SIDE,I,NO,R,CAnJ,As,You,Like,It,The,Comedy,of,Errors,Hamlet
GREGORY,SAMPSON,GREGORY,SAMPSON,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w
SAMPSON,GREGORY,SAMPSON,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi
GREGORY,SAMPSON,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY
SAMPSON,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running
SAMPSON,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running
ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away
SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away,?
ABRAM,SAMPSON,GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away,?,SAMPSON
SAMPSON,GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away,?,SAMPSON,GREGORY
GREGORY,SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away,?,SAMPSON,GREGORY,SAMPSON
SAMPSON,thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away,?,SAMPSON,GREGORY,SAMPSON,start
thumb,sir,GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away,?,SAMPSON,GREGORY,SAMPSON,start,something
GREGORY,ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away,?,SAMPSON,GREGORY,SAMPSON,start,something,GREGORY,however
ABRAM,ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away,?,SAMPSON,GREGORY,SAMPSON,start,something,GREGORY,however,they
ACT,SCENE,NO,IAR,CJ,w,ffi,GREGORY,running,away,?,SAMPSON,GREGORY,SAMPSON,start,something,GREGORY,however,they,want
NO,IAR,CJ,w,ffi,GREGORY,running,away,?,SAMPSON,GREGORY,SAMPSON,start,something,GREGORY,however,they,want,SAMPSON,Biting
CJ,w,ffi,GREGORY,running,away,?,SAMPSON,GREGORY,SAMPSON,start,something,GREGORY,however,they,want,SAMPSON,Biting,the,thumb
GREGORY,running,away,?,SAMPSON,GREGORY,SAMPSON,start,something,GREGORY,however,they,want,SAMPSON,Biting,the,thumb,disrespect,humb,ABRAM
running,away,?,SAMPSON,GREGORY,SAMPSON,start,something,GREGORY,however,they,want,SAMPSON,Biting,the,thumb,disrespect,humb,ABRAM,SAMPSON
SAMPSON,GREGORY,SAMPSON,start,something,GREGORY,however,they,want,SAMPSON,Biting,the,thumb,disrespect,humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY
GREGORY,SAMPSON,start,something,GREGORY,however,they,want,SAMPSON,Biting,the,thumb,disrespect,humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON
SAMPSON,start,something,GREGORY,however,they,want,SAMPSON,Biting,the,thumb,disrespect,humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY
start,something,GREGORY,however,they,want,SAMPSON,Biting,the,thumb,disrespect,humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM
GREGORY,however,they,want,SAMPSON,Biting,the,thumb,disrespect,humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT
however,they,want,SAMPSON,Biting,the,thumb,disrespect,humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON
SAMPSON,Biting,the,thumb,disrespect,humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better
Biting,the,thumb,disrespect,humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON
disrespect,humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter
humb,ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO
ABRAM,SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY
SAMPSON,ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master
ABRAM,SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s
SAMPSON,GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen
GREGORY,SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON
SAMPSON,GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM
GREGORY,ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You
ABRAM,MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie
MODERN,TEXT,SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON
SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON,blow,They
SAMPSON,ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON,blow,They
ABRAM,No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON,blow,They,fight
No,better,SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON,blow,They,fight,BENVOLIO
SAMPSON,Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON,blow,They,fight,BENVOLIO,Enter,TYBALT
Well,sir,Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON,blow,They,fight,BENVOLIO,Enter,TYBALT,TYBALT
Enter,BENVOLIO,GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON,blow,They,fight,BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE
GREGORY,master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON,blow,They,fight,BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA
master,'s,kinsmen,SAMPSON,ABRAM,You,lie,SAMPSON,blow,They,fight,BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA,SAMPSON
SAMPSON,ABRAM,You,lie,SAMPSON,blow,They,fight,BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA,SAMPSON,good,as,yours
ABRAM,You,lie,SAMPSON,blow,They,fight,BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA,SAMPSON,good,as,yours,ABRAM
You,lie,SAMPSON,blow,They,fight,BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA,SAMPSON,good,as,yours,ABRAM,SAMPSON
SAMPSON,blow,They,fight,BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA,SAMPSON,good,as,yours,ABRAM,SAMPSON,Well,then
blow,They,fight,BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA,SAMPSON,good,as,yours,ABRAM,SAMPSON,Well,then,BENVOLIO
They,fight,BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA,SAMPSON,good,as,yours,ABRAM,SAMPSON,Well,then,BENVOLIO,enters
BENVOLIO,Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA,SAMPSON,good,as,yours,ABRAM,SAMPSON,Well,then,BENVOLIO,enters,GREGORY,SAMPSON
Enter,TYBALT,TYBALT,ACT,SCENE,NO,'IA,SAMPSON,good,as,yours,ABRAM,SAMPSON,Well,then,BENVOLIO,enters,GREGORY,SAMPSON,ABRAM
TYBALT,ACT,SCENE,NO,'IA,SAMPSON,good,as,yours,ABRAM,SAMPSON,Well,then,BENVOLIO,enters,GREGORY,SAMPSON,ABRAM,You,lie
ACT,SCENE,NO,'IA,SAMPSON,good,as,yours,ABRAM,SAMPSON,Well,then,BENVOLIO,enters,GREGORY,SAMPSON,ABRAM,You,lie,SAMPSON
NO,'IA,SAMPSON,good,as,yours,ABRAM,SAMPSON,Well,then,BENVOLIO,enters,GREGORY,SAMPSON,ABRAM,You,lie,SAMPSON,They,fight
SAMPSON,good,as,yours,ABRAM,SAMPSON,Well,then,BENVOLIO,enters,GREGORY,SAMPSON,ABRAM,You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT
good,as,yours,ABRAM,SAMPSON,Well,then,BENVOLIO,enters,GREGORY,SAMPSON,ABRAM,You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT,enters
ABRAM,SAMPSON,Well,then,BENVOLIO,enters,GREGORY,SAMPSON,ABRAM,You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT
SAMPSON,Well,then,BENVOLIO,enters,GREGORY,SAMPSON,ABRAM,You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO
Well,then,BENVOLIO,enters,GREGORY,SAMPSON,ABRAM,You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT
BENVOLIO,enters,GREGORY,SAMPSON,ABRAM,You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight
GREGORY,SAMPSON,ABRAM,You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS
SAMPSON,ABRAM,You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET
ABRAM,You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY
You,lie,SAMPSON,They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET
SAMPSON,They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY
They,fight,BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET
BENVOLIO,TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY
TYBALT,enters,TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE
TYBALT,MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE
MODERN,TEXT,BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY
BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT
BENVOLIO,TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT
TYBALT,They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE
They,fight,CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO
CITIZENS,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS
CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET
CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY
CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY
CAPULET,LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY
LADY,CAPULET,MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET
MONTAGUE,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,a,sword
CAPULET,MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his
MONTAGUE,LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his,wife
LADY,MONTAGUE,ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his,wife,LADY
ACT,SCENE,BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET
BENVOLIO,TYBALT,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY
TYBALT,CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE
CITIZENS,CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN
CAPULET,LADY,CAPULET,CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN,TEXT
CAPULET,CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE
CAPULET,LADY,CAPULET,a,sword,?,MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE,ACT
LADY,CAPULET,a,sword,?,MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE,ACT,SCENE
a,sword,?,MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE,ACT,SCENE,NO,IAR
MONTAGUE,his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I
his,wife,LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE
LADY,MONTAGUE,CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death
CAPULET,MONTAGUE,LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN
MONTAGUE,LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT
LADY,MONTAGUE,MODERN,TEXT,PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO
MODERN,TEXT,PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE
PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE
PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE
PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE
PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE
PRINCE,MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE
MONTAGUE,ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT
ACT,SCENE,NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE
NO,IAR,f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR
f,;,I,PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;
PRINCE,to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY
to,death,MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE
MONTAGUE,MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE
MODERN,TEXT,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN
BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO
BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO
BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO
BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO
BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO
LADY,MONTAGUE,BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE
BENVOLIO,MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE
MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter
MONTAGUE,ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter
ACT,SCENE,NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO
NO,IAR,CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE
CJ,;,OOB,BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE
BENVOLIO,LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE,NO,EAR,w
LADY,MONTAGUE,BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE,NO,EAR,w,f
BENVOLIO,MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE,NO,EAR,w,f,;,ffi
MONTAGUE,MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE,NO,EAR,w,f,;,ffi,BENVOLIO
MODERN,TEXT,BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE,NO,EAR,w,f,;,ffi,BENVOLIO,MONTAGUE
BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE,NO,EAR,w,f,;,ffi,BENVOLIO,MONTAGUE,BENVOLIO,you
BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE,NO,EAR,w,f,;,ffi,BENVOLIO,MONTAGUE,BENVOLIO,you
BENVOLIO,MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE,NO,EAR,w,f,;,ffi,BENVOLIO,MONTAGUE,BENVOLIO,you
MONTAGUE,BENVOLIO,MONTAGUE,Enter,ROMEO,BENVOLIO,MONTAGUE,ACT,SCENE,NO,EAR,w,f,;,ffi,BENVOLIO,MONTAGUE,BENVOLIO,you,the
